,id,projectName,test_name,isFlaky,java_keywords,prediction
315,13840.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testinvalidappendchararrayasascii,0.0,"['new', 'char', 'null', 'char', 'new', 'char', 'try', 'catch', 'try', 'catch', 'try', 'catch', 'try', 'catch', 'try', 'catch', 'public', 'void', 'throws']",False
320,13845.0,apache-httpcore,org.apache.http.entity.testbytearrayentity.testillegalconstructorbadlen,0.0,"['byte', 'new', 'public', 'void', 'throws']",False
323,13848.0,apache-httpcore,org.apache.http.entity.testbytearrayentity.testwriteto,0.0,"['byte', 'new', 'new', 'byte', 'for', 'int', 'new', 'for', 'int', 'try', 'null', 'catch', 'public', 'void', 'throws']",False
326,13851.0,apache-httpcore,org.apache.http.entity.teststringentity.testillegalconstructor,0.0,"['try', 'new', 'null', 'catch', 'public', 'void', 'throws']",False
341,13867.0,apache-httpcore,org.apache.http.entity.testentitytemplate.testwriteto,0.0,"['new', 'new', 'public', 'void', 'final', 'throws', 'new', 'byte', 'try', 'null', 'catch', 'public', 'void', 'throws']",False
385,13920.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingbeyondcontentlimit,0.0,"['new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",False
387,13922.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingcompleted,0.0,"['new', 'new', 'new', 'new', 'new', 'try', 'catch', 'public', 'void', 'throws']",False
388,13923.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingbeyondcontentlimitfromfile,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",False
425,13966.0,apache-httpcore,org.apache.http.impl.nio.codecs.testidentityencoder.testcodingemptybuffer,0.0,"['new', 'new', 'new', 'new', 'new', 'null', 'public', 'void', 'throws']",False
455,14004.0,apache-httpcore,org.apache.http.impl.nio.reactor.testdefaultlisteningioreactor.testendpointalreadyboundfatal,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'new', 'final', 'new', 'new', 'new', 'final', 'new', 'new', 'final', 'new', 'final', 'new', 'new', 'new', 'public', 'void', 'try', 'catch', 'new', 'new', 'public', 'void', 'throws']",False
489,14042.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testcorruptchunkedinputstreaminvalidfooter,0.0,"['new', 'new', 'try', 'catch', 'public', 'void', 'throws']",False
490,14043.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testemptychunkedinputstream,0.0,"['new', 'new', 'byte', 'new', 'byte', 'new', 'int', 'while', 'public', 'void', 'throws']",False
491,14044.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedconsistence,0.0,"['new', 'new', 'new', 'new', 'new', 'byte', 'new', 'byte', 'new', 'int', 'while', 'public', 'void', 'throws']",False
501,14059.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostswithexpectcontinue,0.0,"['new', 'protected', 'new', 'null', 'try', 'new', 'catch', 'true', 'return', 'new', 'public', 'void', 'throws']",True
504,14066.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testdelayedhttpgets,1.0,"['public', 'void', 'throws', 'new', 'public', 'final', 'final', 'return', 'null', 'public', 'void', 'final', 'final', 'final', 'final', 'throws', 'int', 'if', 'throw', 'new', 'int', 'new', 'for', 'int', 'final', 'new', 'public', 'void', 'try', 'catch', 'try', 'new', 'catch', 'new', 'protected', 'return', 'new']",True
508,14082.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostwithnoentities,1.0,"['new', 'protected', 'new', 'null', 'return', 'int', 'int', 'new', 'for', 'int', 'new', 'new', 'for', 'int', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'this', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'this', 'new', 'this', 'this', 'this', 'this', 'new', 'for', 'int', 'this', 'new', 'while', 'if', 'null', 'throw', 'this', 'for', 'int', 'if', 'else', 'public', 'void', 'throws']",True
516,14102.0,apache-httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttppostswithcontentlength,0.0,"['new', 'protected', 'new', 'null', 'try', 'new', 'false', 'catch', 'return', 'new', 'public', 'void', 'throws']",True
522,14123.0,apache-httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttppostscontentnotconsumed,0.0,"['new', 'public', 'void', 'final', 'final', 'final', 'throws', 'new', 'new', 'protected', 'new', 'null', 'try', 'new', 'catch', 'return', 'int', 'int', 'new', 'for', 'int', 'new', 'new', 'for', 'int', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'this', 'this', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'this', 'this', 'new', 'this', 'this', 'this', 'this', 'new', 'for', 'int', 'this', 'new', 'while', 'if', 'null', 'throw', 'this', 'for', 'int', 'if', 'else', 'public', 'void', 'throws']",True
4,13518.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testillegalcontextarg,0.0,"['new', 'null', 'public', 'void', 'throws']",False
7,13521.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testchunkedcontent,0.0,"['new', 'public', 'void', 'throws']",False
24,13538.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testinvalidcontentlength,0.0,"['new', 'public', 'void', 'throws']",False
31,13546.0,apache-httpcore,org.apache.http.impl.io.testidentityoutputstream.testclose,0.0,"['new', 'new', 'new', 'byte', 'new', 'byte', 'try', 'catch', 'try', 'catch', 'public', 'void', 'throws']",False
38,13553.0,apache-httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testavailable,0.0,"['new', 'new', 'new', 'byte', 'public', 'void', 'throws']",False
49,13566.0,apache-httpcore,org.apache.http.impl.pool.testbasicconnpool.testhttpcreateconnection,1.0,"['new', 'true', 'public', 'void', 'throws']",False
74,13591.0,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithchunktransferencoding,0.0,"['new', 'new', 'new', 'new', 'instanceof', 'public', 'void', 'throws']",False
81,13598.0,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentityserialization,0.0,"['byte', 'new', 'byte', 'new', 'new', 'new', 'new', 'new', 'byte', 'public', 'void', 'throws']",False
85,13602.0,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testchunkedtransferencodingmustbelast,0.0,"['new', 'new', 'false', 'true', 'try', 'catch', 'public', 'void', 'throws']",False
88,13605.0,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithmultiplecontentlengthsomewrong,0.0,"['new', 'new', 'false', 'true', 'try', 'catch', 'public', 'void', 'throws']",False
99,13616.0,apache-httpcore,org.apache.http.testhttphost.testequals,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'null', 'public', 'void']",False
101,13618.0,apache-httpcore,org.apache.http.testhttphost.testtohoststring,0.0,"['new', 'new', 'new', 'new', 'public', 'void']",False
133,13650.0,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparseescaped,0.0,"['null', 'public', 'void']",False
149,13666.0,apache-httpcore,org.apache.http.message.testnamevaluepair.testinvalidname,0.0,"['try', 'new', 'null', 'null', 'catch', 'public', 'void']",False
173,13690.0,apache-httpcore,org.apache.http.message.testheadergroup.testupdateheader,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'null', 'public', 'void']",False
179,13696.0,apache-httpcore,org.apache.http.message.testheadergroup.testcloning,0.0,"['new', 'new', 'new', 'new', 'new', 'for', 'int', 'public', 'void', 'throws']",False
183,13700.0,apache-httpcore,org.apache.http.message.testbasiclineformatter.testrlformatting,0.0,"['new', 'null', 'public', 'void', 'throws']",False
189,13706.0,apache-httpcore,org.apache.http.message.testbasicheaderiterator.testallsame,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'null', 'new', 'public', 'void']",False
197,13714.0,apache-httpcore,org.apache.http.message.testrequestline.testserialization,0.0,"['new', 'new', 'new', 'byte', 'new', 'new', 'public', 'void', 'throws']",False
201,13718.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testbasicprotocoldowngrade,0.0,"['class', 'class', 'class', 'class', 'new', 'new', 'new', 'class', 'new', 'new', 'new', 'false', 'public', 'void', 'throws']",False
212,13730.0,apache-httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddtailrequestinterceptornull,0.0,"['null', 'new', 'int', 'null', 'public', 'void']",False
213,13731.0,apache-httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddtailrequestinterceptor,0.0,"['new', 'new', 'new', 'int', 'public', 'void']",False
214,13732.0,apache-httpcore,org.apache.http.protocol.testbasichttpprocessor.testclearbyclass,0.0,"['new', 'new', 'new', 'public', 'void', 'throws', 'new', 'public', 'void']",False
232,13751.0,apache-httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionioexception,0.0,"['class', 'new', 'new', 'new', 'new', 'try', 'catch', 'public', 'void', 'throws']",False
246,13765.0,apache-httpcore,org.apache.http.pool.testroutespecificpool.testremoveinvalid,0.0,"['new', 'null', 'public', 'void', 'throws']",False
248,13767.0,apache-httpcore,org.apache.http.pool.testroutespecificpool.testshutdown,0.0,"['new', 'class', 'class', 'class', 'true', 'true', 'public', 'void', 'throws']",False
250,13769.0,apache-httpcore,org.apache.http.concurrent.testbasicfuture.testcompletedwithtimeout,0.0,"['new', 'new', 'new', 'new', 'public', 'void', 'throws']",False
258,13781.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testconstructor,0.0,"['new', 'try', 'new', 'catch', 'public', 'void', 'throws']",False
274,13797.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testappendisobytearray,0.0,"['byte', 'new', 'byte', 'new', 'char', 'public', 'void', 'throws']",False
275,13798.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testappendnullbytearray,0.0,"['new', 'byte', 'null', 'public', 'void', 'throws']",False
300,13825.0,apache-httpcore,org.apache.http.util.testencodingutils.testasciistringtobytes,0.0,"['byte', 'byte', 'for', 'int', 'try', 'null', 'catch', 'public', 'void', 'throws']",False
309,13834.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testensurecapacity,0.0,"['new', 'public', 'void', 'throws']",False
311,13836.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testappendchararrayasascii,0.0,"['char', 'char', 'new', 'new', 'public', 'void', 'throws']",False
334,13859.0,apache-httpcore,org.apache.http.entity.testserializableentity.testbasicsbuff,0.0,"['new', 'new', 'new', 'new', 'true', 'public', 'void', 'throws']",False
336,13861.0,apache-httpcore,org.apache.http.entity.testserializableentity.testillegalconstructor,0.0,"['try', 'new', 'null', 'false', 'catch', 'public', 'void', 'throws']",False
340,13866.0,apache-httpcore,org.apache.http.entity.testentitytemplate.testillegalconstructor,0.0,"['try', 'new', 'null', 'catch', 'public', 'void', 'throws']",False
350,13878.0,apache-httpcore,org.apache.http.entity.testhttpentitywrapper.testillegalconstructor,0.0,"['try', 'new', 'null', 'catch', 'public', 'void', 'throws']",False
366,13894.0,apache-httpcore,org.apache.http.entity.testabstracthttpentity.testcontentencoding,0.0,"['new', 'new', 'null', 'null', 'public', 'void', 'throws']",False
375,13906.0,apache-httpcore,org.apache.http.impl.nio.pool.testbasicnioconnpool.testcreateconnection,0.0,"['public', 'void', 'throws']",False
383,13916.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkencoder.testinvalidconstructor,0.0,"['new', 'new', 'new', 'try', 'new', 'null', 'null', 'null', 'catch', 'try', 'new', 'null', 'null', 'catch', 'try', 'new', 'null', 'catch', 'public', 'void']",False
396,13933.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testincompletechunkdecoding,0.0,"['new', 'new', 'new', 'new', 'new', 'int', 'while', 'int', 'if', 'public', 'void', 'throws']",False
417,13956.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testresetparser,0.0,"['new', 'new', 'new', 'new', 'null', 'public', 'void', 'throws']",False
418,13957.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testinvalidconstructor,0.0,"['new', 'new', 'try', 'new', 'null', 'null', 'null', 'catch', 'try', 'new', 'null', 'null', 'catch', 'try', 'new', 'null', 'null', 'null', 'catch', 'try', 'new', 'null', 'null', 'catch', 'public', 'void']",False
422,13961.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testmaxheadercount,0.0,"['new', 'new', 'new', 'new', 'null', 'try', 'catch', 'public', 'void', 'throws']",False
452,14000.0,apache-httpcore,org.apache.http.impl.nio.reactor.exceptioneventtest.testgettimestamp,0.0,"['new', 'new', 'new', 'new', 'new', 'public', 'void']",False
464,14017.0,apache-httpcore,org.apache.http.nio.pool.testroutespecificpool.testreleaseinvalidentry,0.0,"['new', 'class', 'new', 'true', 'public', 'void', 'throws']",False
466,14019.0,apache-httpcore,org.apache.http.nio.pool.testroutespecificpool.testreleaseinvalid,0.0,"['new', 'null', 'true', 'public', 'void', 'throws']",False
469,14022.0,apache-httpcore,org.apache.http.message.testbasicmessages.testdefaultresponseconstructors,0.0,"['new', 'new', 'new', 'public', 'void']",False
470,14023.0,apache-httpcore,org.apache.http.message.testbasicmessages.testsetresponsestatus,0.0,"['new', 'new', 'new', 'new', 'new', 'try', 'catch', 'new', 'try', 'null', 'catch', 'new', 'try', 'null', 'catch', 'public', 'void']",False
479,14032.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedinputstreamonebyteread,0.0,"['new', 'new', 'int', 'int', 'while', 'public', 'void', 'throws']",False
482,14035.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedoutputstreamclose,0.0,"['new', 'new', 'try', 'new', 'byte', 'catch', 'try', 'catch', 'public', 'void', 'throws']",False
510,14087.0,apache-httpcore,org.apache.http.nio.protocol.testbufferingnhttphandlers.testhttpgets,0.0,"['new', 'protected', 'return', 'new', 'new', 'public', 'void', 'throws']",False
523,14126.0,apache-httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testinputthrottling,1.0,"['new', 'public', 'void', 'final', 'final', 'public', 'final', 'if', 'null', 'throw', 'new', 'null', 'if', 'null', 'new', 'null', 'try', 'new', 'catch', 'return', 'else', 'return', 'null', 'public', 'void', 'final', 'final', 'if', 'null', 'throw', 'new', 'null', 'int', 'null', 'if', 'null', 'try', 'new', 'byte', 'new', 'byte', 'int', 'while', 'if', 'null', 'new', 'catch', 'catch', 'public', 'void', 'final', 'if', 'null', 'int', 'int', 'new', 'for', 'int', 'new', 'new', 'for', 'int', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'this', 'this', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'this', 'this', 'new', 'this', 'this', 'this', 'this', 'new', 'for', 'int', 'this', 'new', 'while', 'if', 'null', 'throw', 'this', 'for', 'int', 'if', 'else', 'public', 'void', 'throws']",False
16,13530.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testconnectiontokens1,0.0,"['new', 'public', 'void', 'throws']",False
29,13544.0,apache-httpcore,org.apache.http.impl.io.testidentityoutputstream.testconstructors,0.0,"['new', 'new', 'try', 'new', 'null', 'catch', 'public', 'void', 'throws']",False
34,13549.0,apache-httpcore,org.apache.http.impl.io.testidentityoutputstream.testclosedcondition,0.0,"['new', 'new', 'try', 'byte', 'new', 'byte', 'catch', 'try', 'catch', 'public', 'void', 'throws']",False
35,13550.0,apache-httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testconstructors,0.0,"['new', 'new', 'new', 'byte', 'try', 'new', 'null', 'catch', 'try', 'new', 'new', 'new', 'byte', 'catch', 'public', 'void', 'throws']",False
40,13555.0,apache-httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testtruncatedcontent,0.0,"['new', 'new', 'byte', 'new', 'byte', 'int', 'try', 'catch', 'try', 'catch', 'public', 'void', 'throws']",False
48,13565.0,apache-httpcore,org.apache.http.impl.pool.testbasicconnpool.testnullconstructor,0.0,"['new', 'null', 'null', 'public', 'void', 'throws']",False
53,13570.0,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithtransferencoding,0.0,"['new', 'new', 'false', 'new', 'new', 'instanceof', 'true', 'instanceof', 'public', 'void', 'throws']",False
61,13578.0,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithinvalidcontentlength,0.0,"['new', 'new', 'byte', 'new', 'false', 'new', 'new', 'instanceof', 'instanceof', 'true', 'try', 'catch', 'public', 'void', 'throws']",False
63,13580.0,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitycontenttype,0.0,"['new', 'new', 'byte', 'new', 'new', 'new', 'public', 'void', 'throws']",False
95,13612.0,apache-httpcore,org.apache.http.testhttpversion.testcloning,0.0,"['public', 'void', 'throws']",False
123,13640.0,apache-httpcore,org.apache.http.message.testbasiclineparser.testinvalidhttpversionparsing,0.0,"['try', 'null', 'null', 'catch', 'try', 'null', 'catch', 'try', 'null', 'catch', 'try', 'null', 'catch', 'try', 'null', 'catch', 'try', 'null', 'catch', 'try', 'null', 'catch', 'try', 'null', 'catch', 'try', 'null', 'catch', 'try', 'null', 'catch', 'public', 'void', 'throws']",False
140,13657.0,apache-httpcore,org.apache.http.message.testbasictokeniterator.testmultiheader,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'null', 'new', 'public', 'void']",False
146,13663.0,apache-httpcore,org.apache.http.message.testbasictokeniterator.testwrongpublic,0.0,"['try', 'new', 'null', 'null', 'catch', 'new', 'new', 'new', 'new', 'new', 'new', 'null', 'new', 'try', 'catch', 'try', 'catch', 'public', 'void']",False
148,13665.0,apache-httpcore,org.apache.http.message.testnamevaluepair.testconstructor,0.0,"['new', 'public', 'void']",False
151,13668.0,apache-httpcore,org.apache.http.message.testnamevaluepair.testequals,0.0,"['new', 'new', 'new', 'null', 'public', 'void']",False
190,13707.0,apache-httpcore,org.apache.http.message.testbasicheaderiterator.testfirstlastonenone,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'null', 'new', 'new', 'new', 'public', 'void']",False
191,13708.0,apache-httpcore,org.apache.http.message.testbasicheaderiterator.testinterspersed,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'null', 'new', 'new', 'new', 'public', 'void']",False
196,13713.0,apache-httpcore,org.apache.http.message.testrequestline.testcloning,0.0,"['new', 'public', 'void', 'throws']",False
200,13717.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testbasicexecutionhttp10,0.0,"['class', 'class', 'class', 'class', 'new', 'new', 'new', 'class', 'new', 'new', 'false', 'public', 'void', 'throws']",False
208,13726.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testprotocolexception,0.0,"['class', 'class', 'class', 'class', 'class', 'new', 'new', 'new', 'class', 'new', 'new', 'new', 'new', 'this', 'false', 'public', 'void', 'throws']",False
209,13727.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testconnectionkeepalive,0.0,"['class', 'class', 'class', 'class', 'class', 'new', 'new', 'new', 'class', 'new', 'new', 'true', 'public', 'void', 'throws']",False
211,13729.0,apache-httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddfirstrequestinterceptor,0.0,"['new', 'new', 'new', 'public', 'void']",False
218,13737.0,apache-httpcore,org.apache.http.protocol.testhttprequesthandlerregistry.testwildcardmatching2,0.0,"['new', 'new', 'new', 'new', 'public', 'void', 'throws']",False
269,13792.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testensurecapacity,0.0,"['new', 'public', 'void', 'throws']",False
276,13799.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testappendnullbytearraybuffer,0.0,"['new', 'null', 'public', 'void', 'throws']",False
285,13808.0,apache-httpcore,org.apache.http.util.testentityutils.testemptycontenttobytearray,0.0,"['new', 'byte', 'public', 'void', 'throws']",False
287,13810.0,apache-httpcore,org.apache.http.util.testentityutils.testunknownlengthcontenttobytearray,0.0,"['byte', 'new', 'new', 'byte', 'for', 'int', 'public', 'void', 'throws']",False
306,13831.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testappendonebyte,0.0,"['new', 'byte', 'new', 'byte', 'for', 'int', 'for', 'int', 'public', 'void', 'throws']",False
313,13838.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testappendemptychararray,0.0,"['new', 'new', 'char', 'public', 'void', 'throws']",False
317,13842.0,apache-httpcore,org.apache.http.entity.testbytearrayentity.testbasics,0.0,"['byte', 'new', 'public', 'void', 'throws']",False
333,13858.0,apache-httpcore,org.apache.http.entity.testbufferedhttpentity.testwritetowrapped,0.0,"['byte', 'new', 'new', 'new', 'byte', 'for', 'int', 'new', 'for', 'int', 'try', 'null', 'catch', 'public', 'void', 'throws']",False
344,13872.0,apache-httpcore,org.apache.http.entity.testinputstreamentity.testillegalconstructor,0.0,"['try', 'new', 'null', 'catch', 'public', 'void', 'throws']",False
347,13875.0,apache-httpcore,org.apache.http.entity.testbasichttpentity.testcontent,0.0,"['byte', 'new', 'new', 'try', 'catch', 'null', 'try', 'catch', 'public', 'void', 'throws']",False
354,13882.0,apache-httpcore,org.apache.http.entity.testfileentity.testillegalconstructor,0.0,"['try', 'new', 'null', 'catch', 'public', 'void', 'throws']",False
356,13884.0,apache-httpcore,org.apache.http.entity.testcontenttype.testbasis,0.0,"['public', 'void', 'throws']",False
362,13890.0,apache-httpcore,org.apache.http.entity.testcontenttype.testextractnullcontenttype,0.0,"['new', 'null', 'public', 'void', 'throws']",False
364,13892.0,apache-httpcore,org.apache.http.entity.testcontenttype.testextractnocharset,0.0,"['new', 'new', 'public', 'void', 'throws']",False
369,13897.0,apache-httpcore,org.apache.http.params.testdefaultedhttpparams.testemptyparams,0.0,"['new', 'new', 'new', 'public', 'void']",False
379,13912.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkencoder.testhttpcore239,0.0,"['new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",False
401,13938.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testmalformedfooters,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'try', 'catch', 'public', 'void', 'throws']",False
406,13943.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testinvalidinput,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'try', 'null', 'catch', 'public', 'void', 'throws']",False
407,13946.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testsimpleparsing,0.0,"['new', 'new', 'new', 'new', 'null', 'public', 'void', 'throws']",False
408,13947.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testparsingchunkedmessages,0.0,"['new', 'new', 'new', 'new', 'null', 'public', 'void', 'throws']",False
411,13950.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testparsingemptyfoldedheader,0.0,"['new', 'new', 'new', 'new', 'null', 'public', 'void', 'throws']",False
420,13959.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testlinelimitforheader,0.0,"['new', 'new', 'new', 'new', 'null', 'new', 'null', 'try', 'catch', 'public', 'void', 'throws']",False
434,13979.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testdecodingfilewithbufferedsessiondata,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'int', 'new', 'this', 'try', 'long', 'while', 'long', 'if', 'finally', 'this', 'this', 'public', 'void', 'throws']",False
446,13994.0,apache-httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testdecodingfilewithbufferedsessiondata,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'int', 'new', 'long', 'while', 'long', 'if', 'public', 'void', 'throws']",False
459,14012.0,apache-httpcore,org.apache.http.nio.pool.testroutespecificpool.testfailedconnect,0.0,"['new', 'class', 'new', 'new', 'null', 'try', 'catch', 'instanceof', 'public', 'void', 'throws']",False
474,14027.0,apache-httpcore,org.apache.http.message.testbasicmessages.testsetrequestentity,0.0,"['new', 'new', 'public', 'void']",False
475,14028.0,apache-httpcore,org.apache.http.message.testbasicmessages.testexpectcontinue,0.0,"['new', 'true', 'public', 'void']",False
498,14053.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostswithcontentlength,0.0,"['new', 'protected', 'new', 'null', 'try', 'new', 'false', 'catch', 'return', 'new', 'public', 'void', 'throws']",False
509,14084.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testnorequesthandler,1.0,"['new', 'protected', 'new', 'new', 'new', 'byte', 'false', 'return', 'int', 'new', 'for', 'int', 'new', 'new', 'for', 'int', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'this', 'new', 'null', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'this', 'new', 'this', 'this', 'this', 'this', 'new', 'for', 'int', 'this', 'new', 'while', 'if', 'null', 'throw', 'this', 'for', 'int', 'if', 'else', 'public', 'void', 'throws']",True
11,13525.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testhttp10default,0.0,"['new', 'public', 'void', 'throws']",False
27,13542.0,apache-httpcore,org.apache.http.impl.testnoconnectionreusestrategy.testnullcontext,0.0,"['null', 'public', 'void', 'throws']",False
33,13548.0,apache-httpcore,org.apache.http.impl.io.testidentityoutputstream.testbasicwrite,0.0,"['new', 'new', 'new', 'byte', 'byte', 'byte', 'new', 'byte', 'for', 'int', 'public', 'void', 'throws']",False
44,13559.0,apache-httpcore,org.apache.http.impl.io.testidentityinputstream.testconstructor,0.0,"['new', 'new', 'byte', 'new', 'try', 'new', 'null', 'catch', 'public', 'void', 'throws']",False
59,13576.0,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithmultiplecontentlengthsomewrong,0.0,"['new', 'new', 'byte', 'new', 'false', 'new', 'new', 'instanceof', 'true', 'try', 'catch', 'public', 'void', 'throws']",False
83,13600.0,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithidentitytransferencoding,0.0,"['new', 'new', 'false', 'public', 'void', 'throws']",False
84,13601.0,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithunsupportedtransferencoding,0.0,"['new', 'new', 'false', 'true', 'try', 'catch', 'public', 'void', 'throws']",False
86,13603.0,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithcontentlength,0.0,"['new', 'new', 'false', 'public', 'void', 'throws']",False
91,13608.0,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentityneithercontentlengthnortransferencoding,0.0,"['new', 'new', 'public', 'void', 'throws']",False
96,13613.0,apache-httpcore,org.apache.http.testhttpversion.testserialization,0.0,"['new', 'new', 'byte', 'new', 'new', 'public', 'void', 'throws']",False
114,13631.0,apache-httpcore,org.apache.http.message.testheader.testheaderelements,0.0,"['new', 'null', 'null', 'new', 'null', 'public', 'void']",False
130,13647.0,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparse,0.0,"['null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'public', 'void']",False
134,13651.0,apache-httpcore,org.apache.http.message.teststatusline.testconstructor,0.0,"['new', 'public', 'void']",False
170,13687.0,apache-httpcore,org.apache.http.message.testheadergroup.testconstructor,0.0,"['new', 'public', 'void']",False
