,id,projectName,testCase,isFlaky,prediction
158,10494.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateservicecomponenthostmultiple,1.0,True
166,10502.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgetservices,1.0,True
173,10509.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testserviceupdatebasic,1.0,True
230,10578.0,apache-ambari,org.apache.ambari.server.controller.predicate.greaterequalspredicatetest.testapply,0.0,False
236,10585.0,apache-ambari,org.apache.ambari.server.actionmanager.testactionscheduler.testactiontimeout,0.0,True
241,10592.0,apache-ambari,org.apache.ambari.server.actionmanager.testactionmanager.testlargelogs,0.0,False
243,10597.0,apache-ambari,org.apache.ambari.server.actionmanager.testactiondbaccessorimpl.testgetstagesinprogress,0.0,False
249,10608.0,apache-ambari,org.apache.ambari.server.utils.teststageutils.testjaxbtostring,0.0,False
251,10610.0,apache-ambari,org.apache.ambari.server.utils.teststageutils.testgetclusterhostinfo,0.0,True
254,10615.0,apache-ambari,org.apache.ambari.server.state.servicetest.testaddandgetservicecomponents,0.0,True
261,10625.0,apache-ambari,org.apache.ambari.server.state.servicecomponenttest.testconverttoresponse,0.0,False
279,10659.0,apache-ambari,org.apache.ambari.server.state.cluster.clustertest.testsethoststate,0.0,False
281,10662.0,apache-ambari,org.apache.ambari.server.state.cluster.clustertest.testaddandgetservices,0.0,False
282,10663.0,apache-ambari,org.apache.ambari.server.state.cluster.clustertest.testgetservicecomponenthosts,0.0,False
4,10312.0,apache-ambari,org.apache.ambari.server.agent.testheartbeathandler.testregistrationpublichostname,0.0,False
13,10328.0,apache-ambari,org.apache.ambari.server.agent.testheartbeatmonitor.teststatecommandsgeneration,0.0,False
18,10335.0,apache-ambari,org.apache.ambari.server.security.authorization.testusers.testpromoteuser,0.0,False
43,10367.0,apache-ambari,org.apache.ambari.server.api.query.queryimpltest.testexecute__collection_nullinternalpredicate_nulluserpredicate,0.0,False
52,10377.0,apache-ambari,org.apache.ambari.server.api.services.hostservicetest.testgethosts,0.0,False
62,10390.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.getcomponentsbyservice,0.0,False
63,10391.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.getrepository,0.0,False
67,10395.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.testservicenameusingcomponentname,0.0,False
85,10415.0,apache-ambari,org.apache.ambari.server.api.services.createpersistencemanagertest.testpersist__multipleresources,0.0,False
109,10439.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testsimplenot,0.0,False
112,10442.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testsimpleandnot,0.0,False
118,10448.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testnestedblocks,0.0,False
134,10464.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testlessinteger,0.0,False
136,10466.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testlessdouble,0.0,False
146,10482.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateclusterwithhostmapping,1.0,True
147,10483.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateclusterwithdesiredclusterconfigs,1.0,True
149,10485.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateservicessimple,1.0,False
153,10489.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateservicecomponentsimple,1.0,True
186,10523.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testupdateusers,1.0,True
193,10530.0,apache-ambari,org.apache.ambari.server.controller.ganglia.gangliapropertyprovidertest.testgetresources,0.0,False
207,10552.0,apache-ambari,org.apache.ambari.server.controller.internal.clustercontrollerimpltest.testgetschema,0.0,False
218,10566.0,apache-ambari,org.apache.ambari.server.controller.predicate.orpredicatetest.testgetproperties,0.0,False
220,10568.0,apache-ambari,org.apache.ambari.server.controller.predicate.greaterpredicatetest.testgetproperties,0.0,False
231,10579.0,apache-ambari,org.apache.ambari.server.controller.predicate.greaterequalspredicatetest.testgetproperties,0.0,False
244,10598.0,apache-ambari,org.apache.ambari.server.actionmanager.testactiondbaccessorimpl.testgetstagesinprogresswithfailures,0.0,False
253,10614.0,apache-ambari,org.apache.ambari.server.state.servicetest.testgetandsetserviceinfo,0.0,False
263,10630.0,apache-ambari,org.apache.ambari.server.state.host.hosttest.testhostos,0.0,False
269,10647.0,apache-ambari,org.apache.ambari.server.state.svccomphost.servicecomponenthosttest.testclientstateflow,0.0,False
284,10665.0,apache-ambari,org.apache.ambari.server.state.cluster.clustertest.testconverttoresponse,0.0,True
