idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,spaghettiCode,isFlaky
18,incubator-dubbo,org.apache.dubbo.registry.redis.RedisRegistryTest.testAnyHost,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,661.0,70.0,1.0,54.0,56.0,128.0,112.0,3860.0,338.0,2791.3467923111,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.redis.RedisRegistryTest.testSubscribeAndUnsubscribe,14.0,2.0,0.14285714285714285,3.0,0.0,0,0.0,0,4.0,0.0,661.0,70.0,1.0,54.0,56.0,128.0,112.0,3860.0,338.0,2791.3467923111,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.redis.RedisRegistryTest.notify,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,661.0,70.0,1.0,54.0,56.0,128.0,112.0,3860.0,338.0,2791.3467923111,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.redis.RedisRegistryTest.testAvailable,6.0,1.0,0.16666666666666666,2.0,0.0,2,0.0,0,0.0,0.0,661.0,70.0,1.0,54.0,56.0,128.0,112.0,3860.0,338.0,2791.3467923111,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.redis.RedisRegistryTest.testAvailableWithBackup,8.0,1.0,0.125,2.0,0.0,1,0.0,0,0.0,0.0,661.0,70.0,1.0,54.0,56.0,128.0,112.0,3860.0,338.0,2791.3467923111,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.zookeeper.ZookeeperRegistryTest.testAnyHost,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,315.0,98.0,3.0,36.0,50.0,80.0,63.0,1104.0,214.0,1499.4327785431267,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.zookeeper.ZookeeperRegistryTest.testRegister,10.0,2.0,0.1,2.0,0.0,0,0.0,0,1.0,0.0,315.0,98.0,3.0,36.0,50.0,80.0,63.0,1104.0,214.0,1499.4327785431267,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.zookeeper.ZookeeperRegistryTest.testSubscribe,11.0,2.0,0.2727272727272727,4.0,0.0,0,0.0,0,3.0,0.0,315.0,98.0,3.0,36.0,50.0,80.0,63.0,1104.0,214.0,1499.4327785431267,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.zookeeper.ZookeeperRegistryTest.testAvailable,6.0,1.0,0.16666666666666666,2.0,0.0,2,0.0,0,0.0,0.0,315.0,98.0,3.0,36.0,50.0,80.0,63.0,1104.0,214.0,1499.4327785431267,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.zookeeper.ZookeeperRegistryTest.testLookup,7.0,1.0,0.14285714285714285,2.0,0.0,1,0.0,0,0.0,0.0,315.0,98.0,3.0,36.0,50.0,80.0,63.0,1104.0,214.0,1499.4327785431267,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.zookeeper.ZookeeperRegistryTest.testStatusChecker,12.0,1.0,0.25,4.0,0.0,0,0.0,0,0.0,0.0,315.0,98.0,3.0,36.0,50.0,80.0,63.0,1104.0,214.0,1499.4327785431267,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.zookeeper.ZookeeperRegistryTest.testSubscribeAnyValue,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,315.0,98.0,3.0,36.0,50.0,80.0,63.0,1104.0,214.0,1499.4327785431267,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.zookeeper.ZookeeperServiceDiscoveryTest.init,9.0,3.0,0.0,0.0,0.0,1,0.0,0,1.0,0.0,189.0,83.0,2.0,28.0,23.0,26.0,12.0,280.0,114.0,642.3660147612944,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.zookeeper.ZookeeperServiceDiscoveryTest.close,4.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,189.0,83.0,2.0,28.0,23.0,26.0,12.0,280.0,114.0,642.3660147612944,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.zookeeper.ZookeeperServiceDiscoveryTest.testRegistration,16.0,1.0,0.1875,4.0,0.0,5,0.0,0,0.0,0.0,189.0,83.0,2.0,28.0,23.0,26.0,12.0,280.0,114.0,642.3660147612944,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.zookeeper.ZookeeperServiceDiscoveryTest.createServiceInstance,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,189.0,83.0,2.0,28.0,23.0,26.0,12.0,280.0,114.0,642.3660147612944,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulServiceDiscoveryTest.init,7.0,3.0,0.14285714285714285,1.0,0.0,2,0.0,0,1.0,0.0,394.0,193.0,2.0,42.0,49.0,90.0,68.0,712.0,268.0,1760.2448802584095,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulServiceDiscoveryTest.close,4.0,1.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,394.0,193.0,2.0,42.0,49.0,90.0,68.0,712.0,268.0,1760.2448802584095,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulServiceDiscoveryTest.testRegistration,16.0,2.0,0.3125,6.0,0.0,3,0.0,0,0.0,2.0,394.0,193.0,2.0,42.0,49.0,90.0,68.0,712.0,268.0,1760.2448802584095,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulServiceDiscoveryTest.createServiceInstance,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,394.0,193.0,2.0,42.0,49.0,90.0,68.0,712.0,268.0,1760.2448802584095,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulServiceDiscoveryTest.testGetInstances,13.0,2.0,0.3076923076923077,2.0,0.0,2,0.0,0,0.0,1.0,394.0,193.0,2.0,42.0,49.0,90.0,68.0,712.0,268.0,1760.2448802584095,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulServiceDiscoveryTest.convertToIpPort,7.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,394.0,193.0,2.0,42.0,49.0,90.0,68.0,712.0,268.0,1760.2448802584095,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulRegistryTest.testRegister,10.0,2.0,0.1,2.0,0.0,1,0.0,0,1.0,0.0,360.0,270.0,4.0,45.0,54.0,91.0,66.0,1165.0,227.0,1602.7281350819549,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulRegistryTest.testSubscribe,11.0,2.0,0.2727272727272727,4.0,0.0,2,0.0,0,3.0,0.0,360.0,270.0,4.0,45.0,54.0,91.0,66.0,1165.0,227.0,1602.7281350819549,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulRegistryTest.testAvailable,4.0,1.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,360.0,270.0,4.0,45.0,54.0,91.0,66.0,1165.0,227.0,1602.7281350819549,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulRegistryTest.testLookup,8.0,2.0,0.125,2.0,0.0,2,0.0,0,0.0,1.0,360.0,270.0,4.0,45.0,54.0,91.0,66.0,1165.0,227.0,1602.7281350819549,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulRegistryTest.testStatusChecker,12.0,1.0,0.25,4.0,0.0,1,0.0,0,0.0,0.0,360.0,270.0,4.0,45.0,54.0,91.0,66.0,1165.0,227.0,1602.7281350819549,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdServiceDiscoveryTest.destroy,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,208.0,32.0,1.0,28.0,32.0,55.0,42.0,576.0,148.0,940.703933782992,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdServiceDiscoveryTest.testLifecycle,10.0,3.0,0.7,4.0,0.0,2,0.0,0,1.0,0.0,208.0,32.0,1.0,28.0,32.0,55.0,42.0,576.0,148.0,940.703933782992,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdServiceDiscoveryTest.testRegistry,6.0,2.0,0.5,2.0,0.0,2,0.0,0,0.0,0.0,208.0,32.0,1.0,28.0,32.0,55.0,42.0,576.0,148.0,940.703933782992,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdServiceDiscoveryTest.testUnRegistry,8.0,2.0,0.625,3.0,0.0,3,0.0,0,0.0,0.0,208.0,32.0,1.0,28.0,32.0,55.0,42.0,576.0,148.0,940.703933782992,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdServiceDiscoveryTest.testUpdate,11.0,2.0,0.8181818181818182,5.0,0.0,3,0.0,0,0.0,0.0,208.0,32.0,1.0,28.0,32.0,55.0,42.0,576.0,148.0,940.703933782992,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdServiceDiscoveryTest.testGetInstances,10.0,2.0,0.7,2.0,0.0,2,0.0,0,0.0,0.0,208.0,32.0,1.0,28.0,32.0,55.0,42.0,576.0,148.0,940.703933782992,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdServiceDiscoveryTest.convertToIpPort,7.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,208.0,32.0,1.0,28.0,32.0,55.0,42.0,576.0,148.0,940.703933782992,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.test_register,7.0,1.0,0.42857142857142855,2.0,0.0,0,0.0,0,0.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.test_unregister,9.0,1.0,0.5555555555555556,3.0,0.0,0,0.0,0,0.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.test_subscribe,13.0,2.0,0.23076923076923078,2.0,0.0,0,0.0,0,6.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.notify,3.0,2.0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.test_subscribe_when_register,18.0,3.0,0.5,5.0,0.0,0,0.0,0,9.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.notify,4.0,2.0,0.0,0.0,0.0,0,0.0,0,3.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.test_subscribe_when_register0,26.0,5.0,0.4230769230769231,6.0,0.0,0,0.0,0,13.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.notify,10.0,4.0,0.0,0.0,0.0,0,0.0,0,6.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.test_subscribe_when_register1,19.0,3.0,0.47368421052631576,5.0,0.0,0,0.0,0,9.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.notify,4.0,2.0,0.0,0.0,0.0,0,0.0,0,3.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.test_subscribe_when_register2,27.0,5.0,0.48148148148148145,7.0,0.0,0,0.0,0,14.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.notify,10.0,4.0,0.0,0.0,0.0,0,0.0,0,6.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.test_unsubscribe,25.0,4.0,0.28,4.0,0.0,0,0.0,0,12.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
18,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.notify,11.0,3.0,0.0,0.0,0.0,0,0.0,0,6.0,0.0,359.0,114.0,2.0,34.0,52.0,75.0,58.0,1007.0,208.0,1438.264025685461,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testExport,19.0,3.0,0.6842105263157895,7.0,0.0,1,0.0,0,1.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testProxy,5.0,2.0,0.2,2.0,0.0,1,0.0,0,0.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testDelayExport,6.0,2.0,0.16666666666666666,2.0,0.0,1,0.0,0,0.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testUnexport,12.0,3.0,0.0,0.0,0.0,2,0.0,0,1.0,1.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testInterfaceClass,9.0,2.0,0.1111111111111111,2.0,0.0,0,0.0,0,0.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testInterface1,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testInterface2,5.0,2.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testProvider,6.0,2.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testGeneric1,9.0,2.0,0.2222222222222222,3.0,0.0,0,0.0,0,0.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testGeneric2,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testMock,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testMock2,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ServiceConfigTest.testApplicationInUrl,5.0,1.0,0.6,1.0,0.0,1,0.0,0,0.0,0.0,731.0,221.0,2.0,82.0,58.0,91.0,68.0,1748.0,355.0,2650.5107824564957,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ReferenceConfigTest.testInjvm,30.0,2.0,0.03333333333333333,1.0,0.0,2,0.0,0,0.0,0.0,478.0,44.0,1.0,61.0,43.0,142.0,129.0,2333.0,484.0,3753.376571658372,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,46.0,3.0,0.15217391304347827,4.0,0.0,1,0.0,0,1.0,0.0,478.0,44.0,1.0,61.0,43.0,142.0,129.0,2333.0,484.0,3753.376571658372,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.ReferenceConfigTest.testConstructWithReferenceAnnotation,16.0,3.0,1.4375,6.0,1.0,1,0.0,0,0.0,0.0,478.0,44.0,1.0,61.0,43.0,142.0,129.0,2333.0,484.0,3753.376571658372,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.utils.ReferenceConfigCacheTest.testGetCacheSameReference,13.0,2.0,0.38461538461538464,6.0,0.0,7,0.0,0,0.0,0.0,252.0,88.0,1.0,11.0,34.0,37.0,21.0,699.0,198.0,1296.8308469622943,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.utils.ReferenceConfigCacheTest.testGetCacheDiffReference,15.0,3.0,0.4,7.0,0.0,7,0.0,0,1.0,0.0,252.0,88.0,1.0,11.0,34.0,37.0,21.0,699.0,198.0,1296.8308469622943,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.utils.ReferenceConfigCacheTest.testGetCacheWithKey,6.0,2.0,0.0,0.0,0.0,7,0.0,0,0.0,0.0,252.0,88.0,1.0,11.0,34.0,37.0,21.0,699.0,198.0,1296.8308469622943,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.utils.ReferenceConfigCacheTest.testGetCacheDiffName,14.0,3.0,0.35714285714285715,6.0,0.0,7,0.0,0,1.0,0.0,252.0,88.0,1.0,11.0,34.0,37.0,21.0,699.0,198.0,1296.8308469622943,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.utils.ReferenceConfigCacheTest.testDestroy,14.0,2.0,0.2857142857142857,5.0,0.0,11,0.0,0,0.0,0.0,252.0,88.0,1.0,11.0,34.0,37.0,21.0,699.0,198.0,1296.8308469622943,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.utils.ReferenceConfigCacheTest.testDestroyAll,12.0,2.0,0.25,4.0,0.0,9,0.0,0,0.0,0.0,252.0,88.0,1.0,11.0,34.0,37.0,21.0,699.0,198.0,1296.8308469622943,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.utils.ReferenceConfigCacheTest.buildMockReferenceConfig,10.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,252.0,88.0,1.0,11.0,34.0,37.0,21.0,699.0,198.0,1296.8308469622943,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.utils.ReferenceConfigCacheTest.buildXxxMockReferenceConfig,10.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,252.0,88.0,1.0,11.0,34.0,37.0,21.0,699.0,198.0,1296.8308469622943,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.invoker.DelegateProviderMetaDataInvokerTest.testDelegate,15.0,3.0,0.0,1.0,0.0,6,0.0,0,5.0,0.0,67.0,0.0,3.0,6.0,13.0,12.0,5.0,125.0,57.0,275.2138830262312,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.DubboBootstrapTest.checkApplication,7.0,1.0,0.14285714285714285,0.0,0.0,0,0.0,0,0.0,0.0,1217.0,4384.0,3.0,80.0,193.0,281.0,184.0,2939.0,607.0,4847.395572516283,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.DubboBootstrapTest.compatibleApplicationShutdown,21.0,1.0,0.14285714285714285,0.0,0.0,0,0.0,0,0.0,0.0,1217.0,4384.0,3.0,80.0,193.0,281.0,184.0,2939.0,607.0,4847.395572516283,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.DubboBootstrapTest.testLoadRegistries,16.0,1.0,0.9375,2.0,0.0,0,0.0,0,0.0,0.0,1217.0,4384.0,3.0,80.0,193.0,281.0,184.0,2939.0,607.0,4847.395572516283,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.DubboBootstrapTest.testLoadMonitor,13.0,1.0,0.6923076923076923,0.0,0.0,0,0.0,0,0.0,0.0,1217.0,4384.0,3.0,80.0,193.0,281.0,184.0,2939.0,607.0,4847.395572516283,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.DubboBootstrapTest.writeDubboProperties,19.0,3.0,0.0,0.0,1.0,0,0.0,0,1.0,0.0,1217.0,4384.0,3.0,80.0,193.0,281.0,184.0,2939.0,607.0,4847.395572516283,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.address,5.0,1.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.username,5.0,1.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.password,5.0,1.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.port,5.0,1.0,0.2,1.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.protocol,5.0,1.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.transporter,5.0,1.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.transport,5.0,1.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.server,5.0,1.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.client,5.0,1.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.cluster,5.0,1.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.group,5.0,1.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.version,5.0,1.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.timeout,5.0,1.0,0.2,1.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.session,5.0,1.0,0.2,1.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.file,5.0,1.0,0.2,0.0,1.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.testWait,5.0,1.0,0.2,1.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
19,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.isCheck,5.0,1.0,0.2,1.0,0.0,2,0.0,0,0.0,0.0,373.0,497.0,1.0,2.0,70.0,94.0,60.0,1193.0,312.0,2210.27864369455,0,0,0,0.0,FALSE
