id,projectName,testCase,isFlaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
171,Alluxio-alluxio,tachyon.client.remoteblockinstreamtest.readtest4,1,1,0,1,0,1,0,0,0,23.0,3.0,30.0,2.292,807,197,1,3,3,3,3,3,5,5,8
172,Alluxio-alluxio,tachyon.client.remoteblockinstreamtest.readtest5,1,1,0,0,0,1,0,0,0,22.0,3.0,43.0,1.19,382,156,1,2,2,3,3,3,5,5,17
173,Alluxio-alluxio,tachyon.client.remoteblockinstreamtest.readtest6,1,1,0,0,0,1,0,0,0,22.0,3.0,43.0,0.22,382,156,1,2,2,3,3,3,5,5,17
174,Alluxio-alluxio,tachyon.client.remoteblockinstreamtest.readtest7,1,1,1,0,0,1,0,0,0,23.0,6.0,39.0,0.161,346,152,1,2,2,3,3,3,5,5,17
175,Alluxio-alluxio,tachyon.client.remoteblockinstreamtest.skiptest,1,1,1,0,0,1,0,0,0,29.0,10.0,51.0,0.205,436,153,1,2,2,3,3,3,5,5,18
178,Alluxio-alluxio,tachyon.client.tachyonfiletest.isinmemorytest,1,1,0,1,1,1,0,0,0,38.0,11.0,38.0,2.258,910,205,1,3,3,3,3,3,5,6,17
179,Alluxio-alluxio,tachyon.client.tachyonfiletest.isinmemorytest2,1,1,0,0,1,1,0,0,0,37.0,5.0,37.0,0.263,400,158,1,2,2,3,3,3,5,5,22
180,Alluxio-alluxio,tachyon.client.tachyonfiletest.isinmemorytest3,1,1,0,0,1,1,0,0,0,31.0,5.0,39.0,0.221,363,156,1,2,2,3,3,3,4,5,21
181,Alluxio-alluxio,tachyon.client.tachyonfiletest.writeemptyfiletest,1,1,0,1,1,1,0,0,0,9.0,4.0,32.0,0.116,357,149,1,2,2,3,3,3,5,5,18
185,Alluxio-alluxio,tachyon.client.fileoutstreamtest.writetest1,1,0,0,0,0,1,0,0,0,10.0,0.0,40.0,1.448,386,170,1,2,2,3,3,3,5,5,21
187,Alluxio-alluxio,tachyon.client.fileoutstreamtest.writetest2,1,0,0,0,0,1,0,0,0,10.0,0.0,40.0,0.409,384,170,1,2,2,3,3,3,5,5,21
189,Alluxio-alluxio,tachyon.client.fileoutstreamtest.writetest3,1,0,0,0,0,1,0,0,0,10.0,0.0,25.0,2.468,977,223,1,3,3,3,3,3,5,5,12
192,Alluxio-alluxio,tachyon.client.blockinstreamtest.readtest1,1,1,1,0,0,1,0,0,0,44.0,6.0,21.0,2.345,967,219,1,3,3,3,3,3,5,5,15
193,Alluxio-alluxio,tachyon.client.blockinstreamtest.readtest2,1,1,1,0,0,1,0,0,0,34.0,8.0,34.0,0.396,396,168,1,2,2,3,3,3,5,5,26
194,Alluxio-alluxio,tachyon.client.blockinstreamtest.readtest3,1,1,1,0,0,1,0,0,0,34.0,8.0,34.0,0.338,394,168,1,2,2,3,3,3,5,5,26
195,Alluxio-alluxio,tachyon.client.blockinstreamtest.skiptest,1,1,0,0,0,1,0,0,0,27.0,8.0,37.0,0.348,394,167,1,2,2,3,3,3,5,5,24
198,Alluxio-alluxio,tachyon.client.localblockinstreamtest.readtest1,1,1,1,0,0,1,1,1,0,45.0,8.0,32.0,0.235,404,166,1,2,2,3,3,3,5,5,18
199,Alluxio-alluxio,tachyon.client.localblockinstreamtest.readtest2,1,1,1,0,0,1,0,0,0,35.0,10.0,18.0,2.381,1015,218,1,3,3,3,3,3,5,5,11
200,Alluxio-alluxio,tachyon.client.localblockinstreamtest.readtest3,1,1,1,0,0,1,1,1,0,35.0,10.0,32.0,0.269,398,166,1,2,2,3,3,3,5,5,18
201,Alluxio-alluxio,tachyon.client.localblockinstreamtest.skiptest,1,1,0,0,0,1,1,1,0,28.0,10.0,33.0,1.259,394,165,1,2,2,3,3,3,5,5,16
205,Alluxio-alluxio,tachyon.command.tfsshelltest.mkdirtest,1,1,0,0,1,1,0,0,0,10.0,3.0,35.0,0.117,298,131,1,2,2,3,3,3,5,5,22
206,Alluxio-alluxio,tachyon.command.tfsshelltest.mkdirshortpathtest,1,1,0,0,1,1,0,0,0,8.0,3.0,38.0,1.12,300,131,1,2,2,3,3,3,5,5,22
207,Alluxio-alluxio,tachyon.command.tfsshelltest.mkdircomplexpathtest,1,1,0,0,1,1,0,0,0,8.0,3.0,35.0,0.141,294,131,1,2,2,3,3,3,5,5,21
208,Alluxio-alluxio,tachyon.command.tfsshelltest.mkdirexistingtest,1,0,0,0,1,0,0,0,0,4.0,0.0,37.0,0.117,280,125,1,2,2,3,3,3,5,5,19
209,Alluxio-alluxio,tachyon.command.tfsshelltest.mkdirinvalidpathtest,1,0,0,0,1,1,0,0,0,3.0,0.0,35.0,0.128,318,129,1,2,2,3,3,3,5,5,22
210,Alluxio-alluxio,tachyon.command.tfsshelltest.rmtest,1,1,0,1,1,1,0,0,0,22.0,11.0,48.0,0.155,357,137,1,2,2,3,3,3,5,5,27
211,Alluxio-alluxio,tachyon.command.tfsshelltest.rmnotexistingfiletest,1,0,0,0,1,0,0,0,0,3.0,1.0,34.0,0.097,278,125,1,2,2,3,3,3,5,5,20
212,Alluxio-alluxio,tachyon.command.tfsshelltest.renametest,1,1,0,1,1,1,0,0,0,11.0,4.0,42.0,0.129,311,134,1,2,2,3,3,3,5,5,22
213,Alluxio-alluxio,tachyon.command.tfsshelltest.renametoexistingfiletest,1,0,0,1,1,0,0,0,0,8.0,0.0,42.0,0.147,331,131,1,2,2,3,3,3,5,5,18
214,Alluxio-alluxio,tachyon.command.tfsshelltest.renameparentdirectorytest,1,1,0,1,1,1,0,0,0,11.0,4.0,44.0,0.115,312,134,1,2,2,3,3,3,5,5,22
215,Alluxio-alluxio,tachyon.command.tfsshelltest.copyfromlocaltest,1,1,0,0,1,1,1,1,1,18.0,4.0,58.0,0.128,377,156,1,2,2,3,3,3,5,6,30
216,Alluxio-alluxio,tachyon.command.tfsshelltest.copyfromlocallargetest,1,1,0,0,1,1,1,1,1,18.0,4.0,60.0,1.283,446,160,1,2,2,3,3,3,5,6,30
217,Alluxio-alluxio,tachyon.command.tfsshelltest.copytolocaltest,1,1,0,0,1,1,1,1,1,13.0,2.0,52.0,0.111,396,165,1,2,2,3,3,3,5,5,24
218,Alluxio-alluxio,tachyon.command.tfsshelltest.copytolocallargetest,1,1,0,0,1,1,1,1,1,13.0,2.0,50.0,0.63,479,174,1,2,2,3,3,3,5,5,24
219,Alluxio-alluxio,tachyon.command.tfsshelltest.fileinfotest,1,1,0,0,0,1,1,1,0,17.0,2.0,43.0,2.186,878,202,1,3,3,3,3,3,5,6,14
220,Alluxio-alluxio,tachyon.command.tfsshelltest.locationtest,1,1,0,0,1,1,0,0,0,17.0,2.0,60.0,0.141,379,157,1,2,2,3,3,4,5,7,25
223,Alluxio-alluxio,tachyon.masterfaulttolerancetest.getclientstest,1,1,0,0,0,1,0,0,0,14.0,3.0,14.0,10.495,558,162,1,2,2,5,5,5,5,5,7
224,Alluxio-alluxio,tachyon.masterfaulttolerancetest.faulttest,1,1,0,0,0,1,0,0,0,26.0,7.0,29.0,15.409,339,136,1,2,2,5,5,5,5,6,20
